id,IP,site_location,discharge_id,start_time,end_time,duration_min,start_cause,stop_cause,init_cap_rate1,init_cap_rate2,init_cap_rate3,init_cap_rate4,final_cap_rate1,final_cap_rate2,final_cap_rate3,final_cap_rate4,init_batt_volt1,init_batt_volt2,init_batt_volt3,init_batt_volt4,final_batt_volt1,final_batt_volt2,final_batt_volt3,final_batt_volt4,init_batt_disch_power1,init_batt_disch_power2,init_batt_disch_power3,init_batt_disch_power4,final_batt_disch_power1,final_batt_disch_power2,final_batt_disch_power3,final_batt_disch_power4,batt_type,temp,cycle_number,is_forecast,forecast_cap_rate1,forecast_date1,forecast_cap_rate2,forecast_date2
5401,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,224.0,2024-12-16 20:00:01,2024-12-16 21:02:18,62.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,80.0,79.0,0.0,0.0,53.3,53.2,0.0,0.0,46.6,46.4,0.0,0.0,,,,,,,,,LEAD_ACID,,219,False,,,,
5400,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,225.0,2024-12-18 20:00:01,2024-12-18 21:06:32,66.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,79.0,79.0,0.0,0.0,53.3,53.1,0.0,0.0,46.6,46.4,0.0,0.0,,,,,,,,,LEAD_ACID,,220,False,,,,
5399,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,226.0,2024-12-20 20:00:01,2024-12-20 21:05:02,65.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,80.0,79.0,0.0,0.0,53.4,53.2,0.0,0.0,46.6,46.4,0.0,0.0,,,,,,,,,LEAD_ACID,,221,False,,,,
5398,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,227.0,2024-12-22 20:00:00,2024-12-22 21:02:00,62.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,80.0,79.0,0.0,0.0,53.7,53.4,0.0,0.0,46.7,46.4,0.0,0.0,,,,,,,,,LEAD_ACID,,222,False,,,,
5397,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,228.0,2024-12-24 20:00:01,2024-12-24 21:01:13,61.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,80.0,79.0,0.0,0.0,53.3,53.1,0.0,0.0,46.5,46.4,0.0,0.0,,,,,,,,,LEAD_ACID,,223,False,,,,
5396,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,229.0,2024-12-26 20:00:01,2024-12-26 21:00:35,60.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,80.0,80.0,0.0,0.0,53.7,53.5,0.0,0.0,46.6,46.5,0.0,0.0,,,,,,,,,LEAD_ACID,,224,False,,,,
5395,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,230.0,2024-12-28 20:00:01,2024-12-28 21:00:04,60.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,80.0,80.0,0.0,0.0,53.2,53.0,0.0,0.0,46.6,46.5,0.0,0.0,,,,,,,,,LEAD_ACID,,225,False,,,,
5394,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,231.0,2024-12-30 20:00:01,2024-12-30 21:02:20,62.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,81.0,80.0,0.0,0.0,54.0,53.8,0.0,0.0,46.6,46.5,0.0,0.0,,,,,,,,,LEAD_ACID,,226,False,,,,
5393,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,232.0,2025-01-01 20:00:01,2025-01-01 21:01:21,61.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,81.0,80.0,0.0,0.0,53.8,53.7,0.0,0.0,46.6,46.4,0.0,0.0,,,,,,,,,LEAD_ACID,,227,False,,,,
5392,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,233.0,2025-01-03 20:00:01,2025-01-03 20:58:55,58.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,81.0,80.0,0.0,0.0,53.9,53.7,0.0,0.0,46.5,46.5,0.0,0.0,,,,,,,,,LEAD_ACID,,228,False,,,,
5391,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,234.0,2025-01-05 20:00:01,2025-01-05 21:00:19,60.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,81.0,80.0,0.0,0.0,53.2,53.0,0.0,0.0,46.6,46.4,0.0,0.0,,,,,,,,,LEAD_ACID,,229,False,,,,
5390,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,235.0,2025-01-07 20:00:01,2025-01-07 20:58:46,58.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,81.0,80.0,0.0,0.0,53.4,53.2,0.0,0.0,46.6,46.5,0.0,0.0,,,,,,,,,LEAD_ACID,,230,False,,,,
5389,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,236.0,2025-01-09 20:00:01,2025-01-09 20:57:28,57.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,81.0,80.0,0.0,0.0,53.2,53.0,0.0,0.0,46.7,46.5,0.0,0.0,,,,,,,,,LEAD_ACID,,231,False,,,,
5388,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,237.0,2025-01-11 20:00:01,2025-01-11 20:57:55,57.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,81.0,80.0,0.0,0.0,53.6,53.4,0.0,0.0,46.5,46.4,0.0,0.0,,,,,,,,,LEAD_ACID,,232,False,,,,
5387,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,238.0,2025-01-13 20:00:01,2025-01-13 20:58:53,58.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,81.0,80.0,0.0,0.0,53.2,53.0,0.0,0.0,46.5,46.5,0.0,0.0,,,,,,,,,LEAD_ACID,,233,False,,,,
5386,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,239.0,2025-01-15 20:00:01,2025-01-15 20:56:26,56.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,82.0,81.0,0.0,0.0,53.5,53.4,0.0,0.0,46.6,46.5,0.0,0.0,,,,,,,,,LEAD_ACID,,234,False,,,,
5385,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,240.0,2025-01-17 20:00:01,2025-01-17 20:55:52,55.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,82.0,81.0,0.0,0.0,54.0,53.8,0.0,0.0,46.4,46.2,0.0,0.0,,,,,,,,,LEAD_ACID,,235,False,,,,
5384,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,241.0,2025-01-19 20:00:01,2025-01-19 20:56:35,56.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,82.0,81.0,0.0,0.0,53.3,53.1,0.0,0.0,46.5,46.4,0.0,0.0,,,,,,,,,LEAD_ACID,,236,False,,,,
5383,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,242.0,2025-01-21 20:00:00,2025-01-21 20:57:14,57.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,82.0,81.0,0.0,0.0,54.0,53.8,0.0,0.0,46.6,46.5,0.0,0.0,,,,,,,,,LEAD_ACID,,237,False,,,,
5382,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,243.0,2025-01-23 20:00:01,2025-01-23 20:56:23,56.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,82.0,81.0,0.0,0.0,53.9,53.7,0.0,0.0,46.6,46.4,0.0,0.0,,,,,,,,,LEAD_ACID,,238,False,,,,
5381,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,244.0,2025-01-25 20:00:01,2025-01-25 20:57:56,57.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,82.0,81.0,0.0,0.0,53.4,53.2,0.0,0.0,46.7,46.5,0.0,0.0,,,,,,,,,LEAD_ACID,,239,False,,,,
5380,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,245.0,2025-01-27 20:00:01,2025-01-27 20:57:58,57.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,82.0,81.0,0.0,0.0,53.7,53.5,0.0,0.0,46.5,46.4,0.0,0.0,,,,,,,,,LEAD_ACID,,240,False,,,,
5379,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,246.0,2025-01-29 20:00:01,2025-01-29 20:58:33,58.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,82.0,81.0,0.0,0.0,53.2,53.1,0.0,0.0,46.5,46.4,0.0,0.0,,,,,,,,,LEAD_ACID,,241,False,,,,
5378,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,247.0,2025-01-31 20:00:01,2025-01-31 20:57:36,57.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,82.0,81.0,0.0,0.0,53.4,53.2,0.0,0.0,46.7,46.5,0.0,0.0,,,,,,,,,LEAD_ACID,,242,False,,,,
5377,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,248.0,2025-02-02 20:00:01,2025-02-02 20:55:48,55.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,82.0,81.0,0.0,0.0,53.3,53.2,0.0,0.0,46.5,46.4,0.0,0.0,,,,,,,,,LEAD_ACID,,243,False,,,,
5376,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,249.0,2025-02-04 20:00:01,2025-02-04 20:58:36,58.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,82.0,81.0,0.0,0.0,53.7,53.4,0.0,0.0,46.5,46.3,0.0,0.0,,,,,,,,,LEAD_ACID,,244,False,,,,
5375,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,250.0,2025-02-06 20:00:01,2025-02-06 20:58:39,58.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,82.0,81.0,0.0,0.0,53.7,53.5,0.0,0.0,46.5,46.4,0.0,0.0,,,,,,,,,LEAD_ACID,,245,False,,,,
5374,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,251.0,2025-02-08 20:00:01,2025-02-08 20:58:13,58.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,82.0,81.0,0.0,0.0,53.3,53.0,0.0,0.0,46.6,46.5,0.0,0.0,,,,,,,,,LEAD_ACID,,246,False,,,,
5373,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,252.0,2025-02-10 20:00:01,2025-02-10 21:00:26,60.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,83.0,81.0,0.0,0.0,53.8,53.6,0.0,0.0,46.5,46.3,0.0,0.0,,,,,,,,,LEAD_ACID,,247,False,,,,
5372,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,253.0,2025-02-12 20:00:01,2025-02-12 20:58:35,58.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,83.0,81.0,0.0,0.0,53.3,53.1,0.0,0.0,46.7,46.5,0.0,0.0,,,,,,,,,LEAD_ACID,,248,False,,,,
5371,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,254.0,2025-02-14 20:00:01,2025-02-14 20:54:19,54.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,83.0,82.0,0.0,0.0,53.1,52.9,0.0,0.0,46.7,46.5,0.0,0.0,,,,,,,,,LEAD_ACID,,249,False,,,,
5370,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,255.0,2025-02-16 20:00:01,2025-02-16 20:57:44,57.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,83.0,82.0,0.0,0.0,53.1,52.9,0.0,0.0,46.6,46.5,0.0,0.0,,,,,,,,,LEAD_ACID,,250,False,,,,
5369,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,256.0,2025-02-18 20:00:01,2025-02-18 20:58:15,58.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,83.0,82.0,0.0,0.0,53.2,52.9,0.0,0.0,46.6,46.4,0.0,0.0,,,,,,,,,LEAD_ACID,,251,False,,,,
5368,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,257.0,2025-02-20 20:00:01,2025-02-20 20:58:16,58.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,83.0,82.0,0.0,0.0,53.6,53.4,0.0,0.0,46.5,46.4,0.0,0.0,,,,,,,,,LEAD_ACID,,252,False,,,,
5367,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,258.0,2025-02-22 20:00:01,2025-02-22 20:56:35,56.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,83.0,82.0,0.0,0.0,53.5,53.3,0.0,0.0,46.6,46.5,0.0,0.0,,,,,,,,,LEAD_ACID,,253,False,,,,
5366,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,259.0,2025-02-24 20:00:01,2025-02-24 20:56:47,56.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,83.0,82.0,0.0,0.0,53.8,53.6,0.0,0.0,46.8,46.7,0.0,0.0,,,,,,,,,LEAD_ACID,,254,False,,,,
5365,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,260.0,2025-02-26 20:00:01,2025-02-26 21:00:16,60.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,83.0,82.0,0.0,0.0,53.6,53.4,0.0,0.0,46.6,46.5,0.0,0.0,,,,,,,,,LEAD_ACID,,255,False,,,,
5364,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,261.0,2025-02-28 20:00:01,2025-02-28 21:06:22,66.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,83.0,81.0,0.0,0.0,53.5,53.3,0.0,0.0,46.6,46.5,0.0,0.0,,,,,,,,,LEAD_ACID,,256,False,,,,
5363,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,262.0,2025-03-02 20:00:01,2025-03-02 21:02:10,62.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,83.0,81.0,0.0,0.0,53.3,53.0,0.0,0.0,46.6,46.4,0.0,0.0,,,,,,,,,LEAD_ACID,,257,False,,,,
5362,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,263.0,2025-03-04 20:00:01,2025-03-04 21:03:17,63.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,83.0,82.0,0.0,0.0,53.7,53.5,0.0,0.0,46.4,46.4,0.0,0.0,,,,,,,,,LEAD_ACID,,258,False,,,,
5361,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,264.0,2025-03-06 20:00:01,2025-03-06 21:00:25,60.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,83.0,82.0,0.0,0.0,53.0,53.5,0.0,0.0,46.6,46.5,0.0,0.0,,,,,,,,,LEAD_ACID,,259,False,,,,
5360,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,265.0,2025-03-08 20:00:01,2025-03-08 20:58:15,58.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,84.0,82.0,0.0,0.0,53.0,52.8,0.0,0.0,46.6,46.4,0.0,0.0,,,,,,,,,LEAD_ACID,,260,False,,,,
5359,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,266.0,2025-03-10 20:00:01,2025-03-10 20:57:32,57.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,84.0,82.0,0.0,0.0,53.4,53.1,0.0,0.0,46.7,46.6,0.0,0.0,,,,,,,,,LEAD_ACID,,261,False,,,,
5358,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,267.0,2025-03-12 20:00:01,2025-03-12 20:56:57,56.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,84.0,83.0,0.0,0.0,53.5,53.3,0.0,0.0,46.7,46.5,0.0,0.0,,,,,,,,,LEAD_ACID,,262,False,,,,
5357,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,268.0,2025-03-14 20:00:01,2025-03-14 20:56:07,56.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,84.0,83.0,0.0,0.0,52.7,53.2,0.0,0.0,46.5,46.5,0.0,0.0,,,,,,,,,LEAD_ACID,,263,False,,,,
5356,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,269.0,2025-04-02 14:43:20,2025-04-02 14:43:32,0.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,52.8,52.5,0.0,0.0,51.2,51.0,0.0,0.0,,,,,,,,,LEAD_ACID,,264,False,,,,
5355,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,270.0,2025-04-04 20:00:01,2025-04-04 21:27:50,87.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,75.0,72.0,0.0,0.0,53.5,53.4,0.0,0.0,46.6,46.5,0.0,0.0,,,,,,,,,LEAD_ACID,,265,False,,,,
5354,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,271.0,2025-04-06 20:00:01,2025-04-06 21:18:13,78.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,79.0,77.0,0.0,0.0,53.1,52.9,0.0,0.0,46.5,46.4,0.0,0.0,,,,,,,,,LEAD_ACID,,266,False,,,,
5353,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,272.0,2025-04-08 20:00:01,2025-04-08 21:10:33,70.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,80.0,79.0,0.0,0.0,52.7,52.5,0.0,0.0,46.5,46.4,0.0,0.0,,,,,,,,,LEAD_ACID,,267,False,,,,
5352,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,273.0,2025-04-10 20:00:01,2025-04-10 21:06:18,66.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,81.0,80.0,0.0,0.0,52.9,52.7,0.0,0.0,46.5,46.4,0.0,0.0,,,,,,,,,LEAD_ACID,,268,False,,,,
5351,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,274.0,2025-04-12 20:00:01,2025-04-12 21:09:09,69.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,81.0,80.0,0.0,0.0,52.9,52.7,0.0,0.0,46.6,46.5,0.0,0.0,,,,,,,,,LEAD_ACID,,269,False,,,,
5350,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,275.0,2025-04-14 20:00:01,2025-04-14 21:09:12,69.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,81.0,80.0,0.0,0.0,53.0,52.8,0.0,0.0,46.5,46.4,0.0,0.0,,,,,,,,,LEAD_ACID,,270,False,,,,
5349,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,276.0,2025-04-16 20:00:01,2025-04-16 21:05:15,65.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,82.0,81.0,0.0,0.0,52.9,52.7,0.0,0.0,46.4,46.3,0.0,0.0,,,,,,,,,LEAD_ACID,,271,False,,,,
5348,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,277.0,2025-04-18 20:00:01,2025-04-18 21:08:10,68.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,82.0,80.0,0.0,0.0,52.4,52.2,0.0,0.0,46.6,46.5,0.0,0.0,,,,,,,,,LEAD_ACID,,272,False,,,,
5347,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,278.0,2025-04-20 20:00:01,2025-04-20 21:10:59,70.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,81.0,80.0,0.0,0.0,52.7,52.5,0.0,0.0,46.6,46.4,0.0,0.0,,,,,,,,,LEAD_ACID,,273,False,,,,
5346,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,279.0,2025-04-22 20:00:01,2025-04-22 21:12:00,71.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,82.0,81.0,0.0,0.0,52.5,52.4,0.0,0.0,46.6,46.4,0.0,0.0,,,,,,,,,LEAD_ACID,,274,False,,,,
5345,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,280.0,2025-04-24 20:00:01,2025-04-24 21:03:32,63.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,82.0,81.0,0.0,0.0,52.7,52.5,0.0,0.0,46.6,46.5,0.0,0.0,,,,,,,,,LEAD_ACID,,275,False,,,,
5344,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,281.0,2025-04-26 20:00:01,2025-04-26 21:09:51,69.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,82.0,81.0,0.0,0.0,52.4,52.3,0.0,0.0,46.6,46.5,0.0,0.0,,,,,,,,,LEAD_ACID,,276,False,,,,
5343,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,282.0,2025-04-28 20:00:01,2025-04-28 21:02:22,62.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,84.0,83.0,0.0,0.0,53.0,52.8,0.0,0.0,46.7,46.5,0.0,0.0,,,,,,,,,LEAD_ACID,,277,False,,,,
5342,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,283.0,2025-04-30 20:00:01,2025-04-30 21:12:50,72.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,81.0,79.0,0.0,0.0,52.7,52.5,0.0,0.0,46.5,46.4,0.0,0.0,,,,,,,,,LEAD_ACID,,278,False,,,,
5341,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,284.0,2025-05-02 20:00:01,2025-05-02 21:08:53,68.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,81.0,81.0,0.0,0.0,52.8,52.7,0.0,0.0,46.6,46.5,0.0,0.0,,,,,,,,,LEAD_ACID,,279,False,,,,
5340,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,285.0,2025-05-04 20:00:01,2025-05-04 21:08:20,68.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,82.0,80.0,0.0,0.0,53.1,52.8,0.0,0.0,46.6,46.5,0.0,0.0,,,,,,,,,LEAD_ACID,,280,False,,,,
5339,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,286.0,2025-05-06 20:00:01,2025-05-06 21:08:14,68.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,81.0,80.0,0.0,0.0,52.5,52.4,0.0,0.0,46.6,46.5,0.0,0.0,,,,,,,,,LEAD_ACID,,281,False,,,,
5338,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,287.0,2025-05-08 20:00:01,2025-05-08 21:04:04,64.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,83.0,82.0,0.0,0.0,52.6,52.4,0.0,0.0,46.6,46.5,0.0,0.0,,,,,,,,,LEAD_ACID,,282,False,,,,
5337,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,288.0,2025-05-10 20:00:01,2025-05-10 21:17:27,77.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,80.0,79.0,0.0,0.0,52.2,52.1,0.0,0.0,46.5,46.4,0.0,0.0,,,,,,,,,LEAD_ACID,,283,False,,,,
5336,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,289.0,2025-05-12 20:00:01,2025-05-12 21:13:52,73.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,81.0,79.0,0.0,0.0,52.8,52.6,0.0,0.0,46.5,46.4,0.0,0.0,,,,,,,,,LEAD_ACID,,284,False,,,,
5335,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,290.0,2025-05-14 20:00:01,2025-05-14 21:13:57,73.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,81.0,79.0,0.0,0.0,52.5,52.3,0.0,0.0,46.5,46.4,0.0,0.0,,,,,,,,,LEAD_ACID,,285,False,,,,
5334,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,291.0,2025-05-16 20:00:01,2025-05-16 21:13:16,73.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,81.0,80.0,0.0,0.0,52.8,52.6,0.0,0.0,46.6,46.5,0.0,0.0,,,,,,,,,LEAD_ACID,,286,False,,,,
5333,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,292.0,2025-05-18 20:00:01,2025-05-18 21:15:22,75.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,81.0,80.0,0.0,0.0,52.7,52.5,0.0,0.0,46.7,46.5,0.0,0.0,,,,,,,,,LEAD_ACID,,287,False,,,,
5332,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,293.0,2025-05-20 20:00:01,2025-05-20 21:11:17,71.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,81.0,80.0,0.0,0.0,52.8,52.7,0.0,0.0,46.5,46.3,0.0,0.0,,,,,,,,,LEAD_ACID,,288,False,,,,
5331,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,294.0,2025-05-22 20:00:01,2025-05-22 21:14:10,74.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,82.0,80.0,0.0,0.0,52.5,52.3,0.0,0.0,46.6,46.5,0.0,0.0,,,,,,,,,LEAD_ACID,,289,False,,,,
5330,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,295.0,2025-05-24 20:00:01,2025-05-24 21:11:33,71.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,82.0,80.0,0.0,0.0,52.7,52.6,0.0,0.0,46.5,46.4,0.0,0.0,,,,,,,,,LEAD_ACID,,290,False,,,,
5329,10.63.43.114,HOV.Jargalant_JargalanHothon_9davharBair_NMD110,296.0,2025-05-26 20:00:00,2025-05-26 21:16:38,76.0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,81.0,79.0,0.0,0.0,52.8,52.7,0.0,0.0,46.6,46.5,0.0,0.0,,,,,,,,,LEAD_ACID,,291,False,,,,
